446,247,84.26
447,295,100.63
448,291,99.27
449,335,114.28
450,336,114.62
451,266,90.74
452,257,87.67
453,330,112.57
454,245,83.58
455,289,98.59
456,285,97.22
457,235,80.16
458,307,104.73
459,270,92.10
460,293,99.95
461,255,86.99
462,301,102.68
463,234,79.82
464,283,96.54
465,245,83.58
466,219,74.71
467,272,92.79
468,327,111.55
469,279,95.17
470,275,93.81
471,295,100.63
472,307,104.73
473,298,101.66
474,297,101.31
475,247,84.26
476,318,108.48
477,335,114.28
478,322,109.84
479,320,109.16
480,318,108.48
481,291,99.27
482,301,102.68
483,321,109.50
484,278,94.83
485,265,90.40
486,287,97.90
487,294,100.29
488,304,103.70
489,280,95.52
490,310,105.75
491,314,107.11
492,342,116.67
493,291,99.27
494,297,101.31
495,283,96.54
496,307,104.73
497,332,113.25
498,364,124.17
499,241,82.21
500,290,98.93
501,348,118.71
502,306,104.38
503,336,114.62
504,339,115.64
505,338,115.30
506,294,100.29
507,348,118.71
508,295,100.63
509,281,95.86
510,320,109.16
511,337,114.96
512,318,108.48
513,259,88.35
514,336,114.62
515,338,115.30
516,297,101.31
517,274,93.47
518,307,104.73
519,326,111.21
520,300,102.34
521,304,103.70
522,288,98.24
523,316,107.80
524,286,97.56
525,315,107.45
526,283,96.54
527,319,108.82
528,338,115.30
529,350,119.39
530,336,114.62
531,314,107.11
532,320,109.16
533,336,114.62
534,299,102.00
535,309,105.41
536,353,120.42
537,317,108.14
538,312,106.43
539,365,124.51
540,299,102.00
541,270,92.10
542,304,103.70
543,314,107.11
544,354,120.76
545,312,106.43
546,333,113.59
547,342,116.67
548,328,111.89
549,345,117.69
550,353,120.42
551,336,114.62
552,379,129.29
553,350,119.39
554,336,114.62
555,320,109.16
556,299,102.00
557,314,107.11
558,320,109.16
559,285,97.22
560,362,123.49
561,344,117.35
562,359,122.46
563,322,109.84
564,336,114.62
565,336,114.62
566,329,112.23
567,348,118.71
568,314,107.11
569,330,112.57
570,313,106.77
571,279,95.17
572,334,113.94
573,368,125.53
574,295,100.63
575,330,112.57
576,396,135.09
577,336,114.62
578,351,119.74
579,365,124.51
580,330,112.57
581,308,105.07
582,322,109.84
583,403,137.47
584,390,133.04
585,355,121.10
586,339,115.64
587,349,119.05
588,367,125.19
589,368,125.53
590,290,98.93
591,368,125.53
592,307,104.73
593,330,112.57
594,320,109.16
595,350,119.39
596,349,119.05
597,244,83.23
598,362,123.49
599,347,118.37
600,367,125.19
601,319,108.82
602,325,110.87
603,384,130.99
604,400,136.45
605,359,122.46
606,379,129.29
607,326,111.21
608,373,127.24
609,339,115.64
610,327,111.55
611,332,113.25
612,304,103.70
613,359,122.46
614,406,138.50
615,396,135.09
616,289,98.59
617,399,136.11
618,394,134.40
619,327,111.55
620,351,119.74
621,353,120.42
622,281,95.86
623,343,117.01
624,415,141.57
625,309,105.41
626,393,134.06
627,346,118.03
628,416,141.91
629,311,106.09
630,394,134.40
631,399,136.11
632,338,115.30
633,302,103.02
634,409,139.52
635,367,125.19
636,307,104.73
637,349,119.05
638,427,145.66
639,329,112.23
640,375,127.92
641,411,140.20
642,370,126.22
643,364,124.17
644,342,116.67
645,373,127.24
646,332,113.25
647,318,108.48
648,368,125.53
649,351,119.74
650,353,120.42
651,368,125.53
652,306,104.38
653,372,126.90
654,362,123.49
655,334,113.94
